DEPT,TVD,ROP,gr,dtc,DTS,mss,sphi_wyllie
3146.4,2327.403,15.123,48.97,78.74,,2322.703,0.22077738515901058
3146.5,2327.406,14.642,49.89,78.21,,2322.706,0.2170318021201413
3146.6,2327.409,14.563,50.37,78.67,,2322.7090000000003,0.22028268551236752
3146.7,2327.412,14.451,50.45,78.25,,2322.712,0.21731448763250882
3146.8,2327.415,14.182,50.91,78.26,,2322.715,0.21738515901060074
3146.9,2327.418,14.007,51.25,78.03,,2322.7180000000003,0.21575971731448765
3147.0,2327.421,13.862,51.26,77.53,,2322.721,0.212226148409894
3147.1,2327.424,13.839,51.14,78.34,,2322.724,0.2179505300353357
3147.2,2327.427,13.709,50.7,78.52,,2322.7270000000003,0.21922261484098937
3147.3,2327.43,13.731,50.28,78.63,,2322.73,0.21999999999999997
3147.4,2327.433,13.635,50.23,78.71,,2322.733,0.22056537102473495
3147.5,2327.436,13.627,49.95,79.02,,2322.7360000000003,0.222756183745583
3147.6,2327.439,13.444,49.74,79.12,,2322.739,0.2234628975265018
3147.7,2327.442,13.832,49.69,79.2,,2322.742,0.22402826855123678
3147.8,2327.445,14.065,49.53,79.19,,2322.7450000000003,0.22395759717314487
3147.9,2327.448,14.156,49.69,79.26,,2322.748,0.224452296819788
3148.0,2327.451,14.305,49.83,79.23,,2322.751,0.22424028268551238
3148.1,2327.454,14.4,49.51,79.01,,2322.7540000000004,0.2226855123674912
3148.2,2327.457,7.282,49.25,78.96,,2322.757,0.22233215547703175
3148.3,2327.46,6.546,49.3,78.76,,2322.76,0.22091872791519437
3148.4,2327.463,5.877,49.05,78.55,,2322.7630000000004,0.219434628975265
3148.5,2327.466,5.43,48.28,78.68,,2322.766,0.2203533568904594
3148.6,2327.469,4.899,47.97,78.79,,2322.7690000000002,0.22113074204947
3148.7,2327.472,5.041,47.83,78.77,,2322.7720000000004,0.2209893992932862
3148.8,2327.474,5.687,48.12,78.99,,2322.7740000000003,0.22254416961130738
3148.9,2327.477,6.563,47.27,79.01,,2322.777,0.2226855123674912
3149.0,2327.48,7.318,47.05,79.56,,2322.78,0.2265724381625442
3149.1,2327.483,7.775,47.51,79.58,,2322.7830000000004,0.2267137809187279
3149.2,2327.486,14.567,48.23,79.62,,2322.786,0.22699646643109544
3149.3,2327.489,13.934,48.14,79.65,,2322.789,0.22720848056537107
3149.4,2327.492,13.334,48.2,79.58,,2322.7920000000004,0.2267137809187279
3149.5,2327.495,12.857,48.87,79.46,,2322.795,0.2258657243816254
3149.6,2327.498,13.155,49.17,79.63,,2322.7980000000002,0.22706713780918725
3149.7,2327.501,13.534,49.03,79.6,,2322.8010000000004,0.22685512367491162
3149.8,2327.504,13.759,48.07,79.53,,2322.804,0.22636042402826856
3149.9,2327.507,14.235,48.23,79.68,,2322.8070000000002,0.2274204946996467
3150.0,2327.51,15.141,48.39,79.74,,2322.8100000000004,0.22784452296819785
3150.1,2327.513,15.662,47.68,79.79,,2322.813,0.22819787985865728
3150.2,2327.516,15.629,47.19,79.88,,2322.8160000000003,0.22883392226148408
3150.3,2327.519,16.213,48.32,79.82,,2322.819,0.22840989399293282
3150.4,2327.522,16.144,48.92,79.89,,2322.822,0.22890459363957597
3150.5,2327.525,15.507,48.28,79.81,,2322.8250000000003,0.228339222614841
3150.6,2327.528,15.078,48.82,80.03,,2322.828,0.2298939929328622
3150.7,2327.531,6.683,48.9,80.0,,2322.831,0.22968197879858657
3150.8,2327.534,5.948,48.49,80.02,,2322.8340000000003,0.22982332155477028
3150.9,2327.537,5.239,47.83,80.58,,2322.837,0.23378091872791518
3151.0,2327.54,4.621,47.3,80.79,,2322.84,0.23526501766784458
3151.1,2327.543,4.006,47.03,80.96,,2322.8430000000003,0.23646643109540633
3151.2,2327.546,4.17,46.34,81.12,,2322.846,0.23759717314487636
3151.3,2327.549,4.841,45.33,81.74,,2322.849,0.2419787985865724
3151.4,2327.552,5.465,45.19,82.7,,2322.8520000000003,0.24876325088339224
3151.5,2327.555,6.229,45.05,83.01,,2322.855,0.25095406360424033
3151.6,2327.558,6.843,44.58,83.99,,2322.858,0.2578798586572438
3151.7,2327.561,13.044,44.19,84.33,,2322.8610000000003,0.2602826855123675
3151.8,2327.564,13.003,44.42,84.63,,2322.864,0.2624028268551236
3151.9,2327.566,12.801,44.34,85.63,,2322.866,0.26946996466431095
3152.0,2327.569,13.112,44.31,83.94,,2322.869,0.25752650176678443
3152.1,2327.572,13.658,44.5,82.66,,2322.8720000000003,0.2484805653710247
3152.2,2327.575,13.793,44.33,82.23,,2322.875,0.24544169611307423
3152.3,2327.578,13.935,44.32,79.49,,2322.878,0.22607773851590102
3152.4,2327.581,14.558,44.08,78.44,,2322.8810000000003,0.2186572438162544
3152.5,2327.584,14.854,44.15,78.05,,2322.884,0.21590106007067136
3152.6,2327.587,14.499,44.04,77.71,,2322.887,0.21349823321554767
3152.7,2327.59,13.642,43.92,77.42,,2322.8900000000003,0.2114487632508834
3152.8,2327.593,13.25,43.99,77.59,,2322.893,0.21265017667844524
3152.9,2327.596,12.104,44.26,77.97,,2322.896,0.2153356890459364
3153.0,2327.599,11.102,44.21,78.21,,2322.8990000000003,0.2170318021201413
3153.1,2327.602,9.938,44.14,78.49,,2322.902,0.21901060070671374
3153.2,2327.605,9.323,44.73,78.53,,2322.905,0.21929328621908128
3153.3,2327.608,8.94,44.91,79.16,,2322.9080000000004,0.22374558303886924
3153.4,2327.611,8.351,45.1,79.08,,2322.911,0.22318021201413427
3153.5,2327.614,8.338,44.73,78.93,,2322.914,0.22212014134275623
3153.6,2327.617,8.577,44.4,78.83,,2322.9170000000004,0.22141342756183743
3153.7,2327.62,9.072,44.89,78.72,,2322.92,0.22063604240282686
3153.8,2327.623,4.378,44.46,78.73,,2322.9230000000002,0.22070671378091875
3153.9,2327.626,3.975,44.58,78.84,,2322.9260000000004,0.22148409893992935
3154.0,2327.629,3.627,45.29,78.89,,2322.929,0.2218374558303887
3154.1,2327.632,3.253,45.67,79.03,,2322.9320000000002,0.22282685512367492
3154.2,2327.634,2.875,46.47,79.5,,2322.934,0.22614840989399293
3154.3,2327.637,2.511,45.7,79.53,,2322.9370000000004,0.22636042402826856
3154.4,2327.64,3.021,45.41,79.51,,2322.94,0.22621908127208484
3154.5,2327.643,3.425,45.5,79.48,,2322.943,0.22600706713780921
3154.6,2327.646,4.069,45.32,79.43,,2322.9460000000004,0.22565371024734987
3154.7,2327.649,4.716,44.58,79.44,,2322.949,0.22572438162544167
3154.8,2327.652,15.236,45.11,79.46,,2322.952,0.2258657243816254
3154.9,2327.655,17.681,45.43,79.51,,2322.9550000000004,0.22621908127208484
3155.0,2327.658,18.092,44.97,79.55,,2322.958,0.22650176678445227
3155.1,2327.661,17.96,45.76,79.6,,2322.9610000000002,0.22685512367491162
3155.2,2327.664,17.665,45.83,79.64,,2322.9640000000004,0.22713780918727916
3155.3,2327.667,18.054,45.34,79.67,,2322.967,0.2273498233215548
3155.4,2327.67,17.114,45.08,79.63,,2322.9700000000003,0.22706713780918725
3155.5,2327.673,16.257,45.09,79.68,,2322.973,0.2274204946996467
3155.6,2327.676,15.095,44.64,79.04,,2322.976,0.22289752650176684
3155.7,2327.679,14.981,44.14,78.74,,2322.9790000000003,0.22077738515901058
3155.8,2327.682,14.395,44.85,78.53,,2322.982,0.21929328621908128
3155.9,2327.685,14.038,45.44,78.26,,2322.985,0.21738515901060074
3156.0,2327.688,14.068,46.67,77.87,,2322.9880000000003,0.2146289752650177
3156.1,2327.691,14.297,47.6,77.87,,2322.991,0.2146289752650177
3156.2,2327.693,14.459,47.85,78.43,,2322.9930000000004,0.2185865724381626
3156.3,2327.696,14.157,48.1,79.02,,2322.996,0.222756183745583
3156.4,2327.699,13.958,48.01,79.26,,2322.9990000000003,0.224452296819788
3156.5,2327.702,13.769,47.87,79.44,,2323.0020000000004,0.22572438162544167
3156.6,2327.705,13.396,47.91,79.93,,2323.005,0.2291872791519435
3156.7,2327.708,13.076,47.9,79.94,,2323.0080000000003,0.2292579505300353
3156.8,2327.711,13.055,47.75,79.85,,2323.011,0.22862190812720845
3156.9,2327.714,12.912,47.67,79.44,,2323.014,0.22572438162544167
3157.0,2327.717,12.901,47.72,79.37,,2323.0170000000003,0.2252296819787986
3157.1,2327.72,13.259,47.63,79.33,,2323.02,0.22494699646643107
3157.2,2327.723,13.711,47.99,79.02,,2323.023,0.222756183745583
3157.3,2327.726,13.287,48.05,78.64,,2323.0260000000003,0.2200706713780919
3157.4,2327.729,12.699,48.14,78.61,,2323.029,0.21985865724381626
3157.5,2327.732,12.369,49.63,78.59,,2323.032,0.21971731448763254
3157.6,2327.735,11.911,50.29,78.52,,2323.0350000000003,0.21922261484098937
3157.7,2327.738,11.289,50.84,77.99,,2323.038,0.2154770318021201
3157.8,2327.741,10.764,51.36,77.41,,2323.041,0.2113780918727915
3157.9,2327.743,10.403,52.73,77.05,,2323.043,0.2088339222614841
3158.0,2327.746,9.076,53.08,76.88,,2323.0460000000003,0.20763250883392223
3158.1,2327.749,8.773,53.16,76.8,,2323.049,0.20706713780918726
3158.2,2327.752,8.889,53.33,76.67,,2323.052,0.20614840989399294
3158.3,2327.755,8.586,52.99,76.69,,2323.0550000000003,0.20628975265017666
3158.4,2327.758,8.391,53.04,76.86,,2323.058,0.20749116607773851
3158.5,2327.761,8.845,52.28,77.14,,2323.061,0.20946996466431095
3158.6,2327.764,10.133,51.9,77.33,,2323.0640000000003,0.21081272084805652
3158.7,2327.767,10.71,51.68,77.8,,2323.067,0.21413427561837453
3158.8,2327.77,11.542,51.32,78.26,,2323.07,0.21738515901060074
3158.9,2327.773,12.33,51.15,79.38,,2323.0730000000003,0.22530035335689041
3159.0,2327.776,14.578,51.52,79.3,,2323.076,0.22473498233215547
3159.1,2327.779,14.754,52.09,81.14,,2323.079,0.23773851590106007
3159.2,2327.782,14.277,52.47,81.1,,2323.0820000000003,0.23745583038869253
3159.3,2327.785,15.378,52.51,81.18,,2323.085,0.2380212014134276
3159.4,2327.788,15.479,52.73,82.09,,2323.088,0.244452296819788
3159.5,2327.79,16.357,53.1,78.96,,2323.09,0.22233215547703175
3159.6,2327.793,16.912,52.19,77.69,,2323.0930000000003,0.21335689045936393
3159.7,2327.796,17.773,51.92,74.41,,2323.096,0.19017667844522965
3159.8,2327.799,18.619,51.67,70.59,,2323.099,0.1631802120141343
3159.9,2327.802,19.72,52.49,68.62,,2323.1020000000003,0.14925795053003538
3160.0,2327.805,20.303,52.18,66.75,,2323.105,0.13604240282685512
3160.1,2327.808,19.01,52.75,65.07,,2323.108,0.12416961130742045
3160.2,2327.811,18.076,55.39,66.9,,2323.1110000000003,0.13710247349823326
3160.3,2327.814,9.436,55.94,68.5,,2323.114,0.14840989399293286
3160.4,2327.817,7.995,55.95,68.56,,2323.117,0.14883392226148412
3160.5,2327.82,6.297,56.01,71.54,,2323.1200000000003,0.16989399293286223
3160.6,2327.823,5.135,56.2,71.1,,2323.123,0.16678445229681974
3160.7,2327.826,4.056,56.11,70.34,,2323.126,0.1614134275618375
3160.8,2327.829,3.515,56.11,69.52,,2323.1290000000004,0.15561837455830385
3160.9,2327.831,3.407,55.97,72.02,,2323.1310000000003,0.17328621908127206
3161.0,2327.834,3.517,56.03,73.31,,2323.134,0.18240282685512368
3161.1,2327.837,3.766,56.13,75.1,,2323.137,0.19505300353356886
3161.2,2327.84,3.662,56.38,79.84,,2323.1400000000003,0.22855123674911662
3161.3,2327.843,7.775,56.7,81.5,,2323.143,0.24028268551236748
3161.4,2327.846,11.255,57.68,88.21,,2323.146,0.2877031802120141
3161.5,2327.849,12.906,57.49,88.77,,2323.1490000000003,0.291660777385159
3161.6,2327.852,12.891,59.16,88.68,,2323.152,0.2910247349823322
3161.7,2327.855,16.642,59.82,89.01,,2323.155,0.293356890459364
3161.8,2327.858,20.552,58.57,88.95,,2323.1580000000004,0.2929328621908127
3161.9,2327.861,23.745,58.87,89.4,,2323.161,0.29611307420494704
3162.0,2327.864,22.969,59.37,89.18,,2323.164,0.29455830388692583
3162.1,2327.867,25.053,59.69,89.09,,2323.1670000000004,0.29392226148409895
3162.2,2327.869,27.057,58.59,89.14,,2323.1690000000003,0.2942756183745583
3162.3,2327.872,24.341,58.41,89.17,,2323.172,0.2944876325088339
3162.4,2327.875,14.34,59.15,89.04,,2323.175,0.2935689045936396
3162.5,2327.878,14.002,59.35,89.21,,2323.1780000000003,0.29477031802120135
3162.6,2327.881,13.913,59.12,89.5,,2323.181,0.2968197879858657
3162.7,2327.884,13.456,59.65,89.57,,2323.184,0.2973144876325088
3162.8,2327.887,14.034,60.56,88.35,,2323.1870000000004,0.2886925795053003
3162.9,2327.89,14.098,60.6,86.73,,2323.19,0.27724381625441696
3163.0,2327.893,14.08,60.35,85.76,,2323.193,0.2703886925795053
3163.1,2327.896,15.275,60.14,83.29,,2323.1960000000004,0.2529328621908128
3163.2,2327.899,15.812,59.39,82.09,,2323.199,0.244452296819788
3163.3,2327.902,16.277,59.44,81.68,,2323.202,0.24155477031802125
3163.4,2327.905,16.535,59.05,82.08,,2323.2050000000004,0.2443816254416961
3163.5,2327.907,17.406,59.14,81.02,,2323.2070000000003,0.23689045936395756
3163.6,2327.91,17.691,58.86,81.18,,2323.21,0.2380212014134276
3163.7,2327.913,17.427,59.74,81.28,,2323.213,0.2387279151943463
3163.8,2327.916,17.158,60.93,82.65,,2323.2160000000003,0.2484098939929329
3163.9,2327.919,17.124,61.16,82.51,,2323.219,0.2474204946996467
3164.0,2327.922,17.877,61.4,82.36,,2323.222,0.24636042402826855
3164.1,2327.925,17.701,61.61,81.53,,2323.2250000000004,0.2404946996466431
3164.2,2327.928,18.877,62.26,81.47,,2323.228,0.24007067137809188
3164.3,2327.931,19.375,61.8,80.15,,2323.231,0.2307420494699647
3164.4,2327.934,22.041,61.68,79.51,,2323.2340000000004,0.22621908127208484
3164.5,2327.937,24.062,61.37,79.25,,2323.237,0.22438162544169613
3164.6,2327.939,25.56,61.42,79.17,,2323.239,0.22381625441696115
3164.7,2327.942,26.826,60.74,78.66,,2323.242,0.2202120141342756
3164.8,2327.945,28.298,60.51,77.93,,2323.2450000000003,0.21505300353356896
3164.9,2327.948,29.886,60.37,78.22,,2323.248,0.2171024734982332
3165.0,2327.951,30.575,60.35,78.54,,2323.251,0.2193639575971732
3165.1,2327.954,28.683,60.04,77.97,,2323.2540000000004,0.2153356890459364
3165.2,2327.957,26.215,59.25,75.74,,2323.257,0.19957597173144873
3165.3,2327.959,24.037,59.44,75.39,,2323.259,0.19710247349823323
3165.4,2327.962,21.395,59.2,74.57,,2323.262,0.1913074204946996
3165.5,2327.965,15.95,58.84,72.79,,2323.2650000000003,0.17872791519434633
3165.6,2327.968,14.35,58.83,71.01,,2323.268,0.16614840989399296
3165.7,2327.971,14.018,59.05,72.68,,2323.271,0.17795053003533573
3165.8,2327.973,12.807,59.06,73.02,,2323.273,0.18035335689045934
3165.9,2327.976,12.253,58.93,74.17,,2323.2760000000003,0.18848056537102476
3166.0,2327.979,11.327,58.81,74.43,,2323.279,0.19031802120141347
3166.1,2327.982,11.446,58.85,74.93,,2323.282,0.1938515901060071
3166.2,2327.985,10.667,59.15,75.62,,2323.2850000000003,0.19872791519434632
3166.3,2327.987,9.615,59.49,75.53,,2323.2870000000003,0.19809187279151944
3166.4,2327.99,8.479,59.03,75.14,,2323.29,0.1953356890459364
3166.5,2327.993,8.055,59.49,75.18,,2323.293,0.19561837455830394
3166.6,2327.996,7.489,59.68,74.99,,2323.2960000000003,0.19427561837455826
3166.7,2327.998,6.54,59.85,74.62,,2323.2980000000002,0.19166077738515905
3166.8,2328.001,6.349,59.89,74.54,,2323.3010000000004,0.19109540636042407
3166.9,2328.004,6.271,59.79,73.89,,2323.304,0.1865017667844523
3167.0,2328.007,6.71,59.18,75.4,,2323.3070000000002,0.19717314487632512
3167.1,2328.009,7.544,58.92,76.98,,2323.309,0.20833922261484103
3167.2,2328.012,8.051,58.67,77.35,,2323.3120000000004,0.21095406360424024
3167.3,2328.015,8.75,57.49,77.66,,2323.315,0.21314487632508833
3167.4,2328.018,9.511,57.3,79.61,,2323.318,0.22692579505300353
3167.5,2328.02,10.361,56.38,79.7,,2323.32,0.22756183745583042
3167.6,2328.023,10.453,56.49,77.65,,2323.3230000000003,0.2130742049469965
3167.7,2328.026,10.425,56.6,76.4,,2323.326,0.20424028268551242
3167.8,2328.028,10.332,56.58,74.34,,2323.328,0.1896819787985866
3167.9,2328.031,10.455,56.64,73.53,,2323.331,0.1839575971731449
3168.0,2328.034,10.284,56.78,72.53,,2323.3340000000003,0.17689045936395761
3168.1,2328.036,9.916,56.68,70.9,,2323.3360000000002,0.16537102473498239
3168.2,2328.039,10.161,56.52,70.94,,2323.3390000000004,0.16565371024734982
3168.3,2328.042,10.26,55.98,70.94,,2323.342,0.16565371024734982
3168.4,2328.044,10.466,55.68,70.98,,2323.344,0.16593639575971733
3168.5,2328.047,10.569,54.72,71.01,,2323.347,0.16614840989399296
3168.6,2328.05,11.872,54.21,71.04,,2323.3500000000004,0.1663604240282686
3168.7,2328.052,12.246,54.0,71.1,,2323.3520000000003,0.16678445229681974
3168.8,2328.055,13.066,54.6,71.63,,2323.355,0.170530035335689
3168.9,2328.057,13.313,54.84,71.73,,2323.357,0.1712367491166078
3169.0,2328.06,14.017,54.96,73.46,,2323.36,0.18346289752650172
3169.1,2328.063,13.301,55.18,74.43,,2323.3630000000003,0.19031802120141347
3169.2,2328.065,12.952,55.64,75.41,,2323.3650000000002,0.19724381625441695
3169.3,2328.068,12.509,56.03,75.92,,2323.3680000000004,0.2008480565371025
3169.4,2328.07,11.845,56.0,76.65,,2323.3700000000003,0.20600706713780922
3169.5,2328.073,10.912,56.3,76.68,,2323.373,0.20621908127208485
3169.6,2328.076,9.521,57.06,76.84,,2323.376,0.2073498233215548
3169.7,2328.078,8.834,56.43,76.32,,2323.378,0.20367491166077734
3169.8,2328.081,8.204,55.87,76.64,,2323.3810000000003,0.2059363957597173
3169.9,2328.083,7.825,55.79,76.16,,2323.3830000000003,0.2025441696113074
3170.0,2328.086,6.81,55.25,76.03,,2323.386,0.20162544169611307
3170.1,2328.088,6.189,54.74,75.48,,2323.3880000000004,0.1977385159010601
3170.2,2328.091,5.763,54.52,76.18,,2323.391,0.20268551236749122
3170.3,2328.093,4.992,54.85,77.17,,2323.393,0.20968197879858658
3170.4,2328.096,4.62,54.85,77.56,,2323.396,0.21243816254416964
3170.5,2328.098,4.356,54.89,77.77,,2323.398,0.2139222614840989
3170.6,2328.101,4.245,55.1,77.77,,2323.4010000000003,0.2139222614840989
3170.7,2328.103,4.207,55.62,78.2,,2323.4030000000002,0.21696113074204948
3170.8,2328.106,4.191,55.86,77.66,,2323.4060000000004,0.21314487632508833
3170.9,2328.108,3.836,55.72,76.34,,2323.4080000000004,0.20381625441696116
3171.0,2328.111,3.704,55.74,75.42,,2323.411,0.19731448763250883
3171.1,2328.113,3.025,55.94,75.1,,2323.413,0.19505300353356886
3171.2,2328.116,2.782,55.85,74.78,,2323.416,0.192791519434629
3171.3,2328.118,2.701,55.1,73.88,,2323.418,0.18643109540636038
3171.4,2328.121,2.266,54.73,74.07,,2323.4210000000003,0.18777385159010596
3171.5,2328.123,2.434,54.59,74.15,,2323.4230000000002,0.18833922261484104
3171.6,2328.126,2.641,54.32,74.26,,2323.4260000000004,0.1891166077738516
3171.7,2328.128,3.257,54.4,74.26,,2323.4280000000003,0.1891166077738516
3171.8,2328.131,3.89,54.26,74.34,,2323.431,0.1896819787985866
3171.9,2328.133,5.19,54.58,74.76,,2323.433,0.19265017667844528
3172.0,2328.135,7.004,54.74,74.62,,2323.4350000000004,0.19166077738515905
3172.1,2328.138,10.726,54.9,74.58,,2323.438,0.1913780918727915
3172.2,2328.14,11.24,54.71,75.53,,2323.44,0.19809187279151944
3172.3,2328.143,11.402,54.73,76.51,,2323.443,0.205017667844523
3172.4,2328.145,14.91,54.92,76.84,,2323.445,0.2073498233215548
3172.5,2328.147,14.199,54.87,77.25,,2323.447,0.21024734982332155
3172.6,2328.15,14.926,54.99,78.01,,2323.4500000000003,0.21561837455830393
3172.7,2328.152,16.032,54.92,79.6,,2323.452,0.22685512367491162
3172.8,2328.155,16.358,55.05,80.03,,2323.4550000000004,0.2298939929328622
3172.9,2328.157,17.594,55.15,81.49,,2323.4570000000003,0.2402120141342756
3173.0,2328.159,18.898,55.23,84.09,,2323.4590000000003,0.2585865724381626
3173.1,2328.162,19.531,55.26,85.32,,2323.462,0.26727915194346286
3173.2,2328.164,20.015,55.65,81.63,,2323.4640000000004,0.2412014134275618
3173.3,2328.166,20.005,55.85,81.42,,2323.4660000000003,0.23971731448763253
3173.4,2328.169,20.164,55.72,80.87,,2323.469,0.23583038869257955
3173.5,2328.171,20.186,55.42,80.15,,2323.471,0.2307420494699647
3173.6,2328.173,20.086,55.39,79.64,,2323.473,0.22713780918727916
3173.7,2328.176,20.06,54.95,79.11,,2323.476,0.2233922261484099
3173.8,2328.178,19.732,55.78,79.47,,2323.478,0.2259363957597173
3173.9,2328.18,19.647,56.27,79.21,,2323.48,0.22409893992932858
3174.0,2328.183,19.446,56.75,79.48,,2323.483,0.22600706713780921
3174.1,2328.185,19.374,57.59,79.65,,2323.485,0.22720848056537107
3174.2,2328.187,19.33,58.44,81.76,,2323.487,0.24212014134275622
3174.3,2328.189,19.384,58.93,81.44,,2323.489,0.23985865724381625
3174.4,2328.192,19.457,58.05,81.97,,2323.492,0.2436042402826855
3174.5,2328.194,19.16,59.36,82.04,,2323.494,0.24409893992932866
3174.6,2328.196,18.647,59.41,82.89,,2323.496,0.2501060070671378
3174.7,2328.199,18.537,59.5,83.49,,2323.4990000000003,0.25434628975265017
3174.8,2328.201,17.952,59.32,83.86,,2323.501,0.25696113074204946
3174.9,2328.203,17.59,59.5,84.43,,2323.503,0.2609893992932863
3175.0,2328.205,4.297,59.71,85.14,,2323.505,0.2660070671378092
3175.1,2328.208,3.449,59.62,85.94,,2323.5080000000003,0.271660777385159
3175.2,2328.21,2.857,59.61,86.84,,2323.51,0.27802120141342757
3175.3,2328.212,2.526,59.61,87.45,,2323.512,0.28233215547703183
3175.4,2328.214,2.002,59.82,87.82,,2323.514,0.28494699646643107
3175.5,2328.216,1.697,59.64,86.76,,2323.516,0.2774558303886926
3175.6,2328.219,1.957,59.68,85.77,,2323.5190000000002,0.2704593639575971
3175.7,2328.221,2.552,59.75,85.2,,2323.521,0.26643109540636045
3175.8,2328.223,2.816,59.32,83.45,,2323.523,0.2540636042402827
3175.9,2328.225,3.315,59.74,82.42,,2323.525,0.2467844522968198
3176.0,2328.227,15.124,59.53,81.43,,2323.527,0.23978798586572442
3176.1,2328.23,16.44,59.76,80.32,,2323.53,0.23194346289752646
3176.2,2328.232,17.413,60.17,80.45,,2323.532,0.23286219081272086
3176.3,2328.234,18.738,60.99,79.84,,2323.534,0.22855123674911662
3176.4,2328.236,19.045,61.97,79.68,,2323.536,0.2274204946996467
3176.5,2328.238,19.616,61.78,79.91,,2323.538,0.22904593639575968
3176.6,2328.24,20.6,62.87,79.78,,2323.54,0.2281272084805654
3176.7,2328.242,20.755,63.2,79.63,,2323.5420000000004,0.22706713780918725
